avg_assists,avg_bonus,avg_clean_sheets,avg_goals_conceded,avg_goals_scored,avg_minutes,avg_opponent_team,avg_own_goals,avg_penalties_missed,avg_penalties_saved,avg_red_cards,avg_round,avg_saves,avg_total_points,avg_home,avg_yellow_cards,actual_points
0.0,0.4,0.4,0.8,0.4,90.0,12.2,0.0,0.0,0.0,0.0,8.0,0.0,6.2,0.6,0.0,6.0
0.0,0.2,0.6,0.6,0.2,90.0,10.2,0.0,0.0,0.0,0.0,9.0,0.0,5.6,0.4,0.0,7.0
0.0,0.2,0.6,0.6,0.0,90.0,7.8,0.0,0.0,0.0,0.0,10.0,0.0,4.4,0.4,0.0,7.0
0.0,0.4,0.8,0.2,0.0,90.0,6.6,0.0,0.0,0.0,0.0,11.0,0.0,5.6,0.4,0.0,7.0
0.2,1.0,0.6,0.4,0.0,90.0,6.6,0.0,0.0,0.0,0.0,14.0,0.0,5.8,0.6,0.2,2.0
0.2,0.8,0.4,0.6,0.0,90.0,9.2,0.0,0.0,0.0,0.0,15.0,0.0,4.8,0.6,0.2,1.0
0.2,0.6,0.2,1.2,0.0,90.0,10.6,0.0,0.0,0.0,0.0,16.0,0.0,3.6,0.6,0.2,0.0
0.0,0.2,0.2,1.8,0.0,90.0,11.0,0.0,0.0,0.0,0.0,17.0,0.0,2.2,0.6,0.2,0.0
0.0,0.0,0.0,1.8,0.0,72.0,11.2,0.0,0.0,0.0,0.0,18.0,0.0,0.8,0.4,0.2,6.0
0.0,0.0,0.2,1.6,0.0,72.0,13.4,0.0,0.0,0.0,0.0,19.0,0.0,1.8,0.4,0.0,1.0
0.0,0.0,0.2,1.8,0.0,72.0,13.8,0.0,0.0,0.0,0.0,20.0,0.0,1.6,0.4,0.0,1.0
0.0,0.0,0.2,1.6,0.0,72.0,12.6,0.0,0.0,0.0,0.0,21.0,0.0,1.6,0.4,0.0,12.0
0.2,0.2,0.2,1.0,0.2,72.0,14.4,0.0,0.0,0.0,0.0,22.0,0.0,4.0,0.4,0.0,1.0
0.2,0.2,0.2,1.4,0.2,90.0,11.8,0.0,0.0,0.0,0.0,23.0,0.0,4.2,0.6,0.0,6.0
0.2,0.2,0.2,1.2,0.2,90.0,12.2,0.0,0.0,0.0,0.0,25.0,0.0,4.4,0.6,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.6,0.0,0.0
0.0,0.8,0.6,1.4,0.4,87.8,9.2,0.0,0.0,0.0,0.0,4.0,0.0,5.2,0.4,0.2,10.0
0.6,0.2,0.0,1.8,0.4,90.0,11.2,0.0,0.0,0.0,0.0,8.0,0.0,5.6,0.4,0.4,7.0
0.4,0.0,0.2,1.8,0.4,90.0,9.6,0.0,0.0,0.0,0.0,10.0,0.0,5.2,0.6,0.2,6.0
0.2,0.0,0.4,1.6,0.4,87.6,13.4,0.0,0.0,0.0,0.0,12.0,0.0,4.8,0.6,0.2,1.0
0.2,0.0,0.4,1.2,0.2,87.6,13.2,0.0,0.0,0.0,0.0,14.0,0.0,3.8,0.6,0.2,6.0
0.4,0.0,0.4,1.2,0.0,86.2,10.4,0.0,0.0,0.0,0.0,15.0,0.0,3.4,0.4,0.2,2.0
0.2,0.0,0.2,2.0,0.0,88.6,9.4,0.0,0.0,0.0,0.0,16.0,0.0,2.6,0.6,0.2,2.0
0.2,0.0,0.2,1.4,0.0,88.6,7.6,0.0,0.0,0.0,0.0,17.0,0.0,2.6,0.4,0.2,5.0
0.4,0.0,0.2,1.4,0.0,88.6,6.0,0.0,0.0,0.0,0.0,18.0,0.0,3.4,0.4,0.0,5.0
0.4,0.0,0.0,1.8,0.0,88.2,10.6,0.0,0.0,0.0,0.0,21.0,0.0,3.2,0.6,0.0,2.0
0.4,0.0,0.0,2.0,0.0,88.2,11.8,0.0,0.0,0.0,0.0,22.0,0.0,3.2,0.6,0.0,3.0
0.2,0.0,0.2,1.8,0.0,83.6,13.0,0.0,0.0,0.0,0.0,23.0,0.0,2.8,0.4,0.0,2.0
0.0,0.0,0.4,1.4,0.0,78.4,10.8,0.0,0.0,0.0,0.0,24.0,0.0,2.2,0.4,0.2,2.0
0.0,0.0,0.4,1.2,0.0,78.4,12.6,0.0,0.0,0.0,0.0,25.0,0.0,2.2,0.4,0.2,1.0
0.0,0.0,0.4,0.8,0.0,71.4,11.2,0.0,0.0,0.0,0.0,26.0,0.0,2.0,0.4,0.2,1.0
0.0,0.0,0.4,0.4,0.0,64.0,13.2,0.0,0.0,0.0,0.0,27.0,0.0,1.8,0.6,0.2,2.0
0.0,0.0,0.2,1.0,0.0,68.6,10.4,0.0,0.0,0.0,0.0,28.0,0.0,1.6,0.6,0.2,2.0
0.0,0.0,0.0,1.6,0.0,68.6,11.4,0.0,0.0,0.0,0.0,29.0,0.0,1.6,0.4,0.0,1.0
0.0,0.0,0.0,1.4,0.0,54.2,7.8,0.0,0.0,0.0,0.0,30.0,0.0,1.4,0.6,0.0,1.0
0.0,0.0,0.0,1.0,0.0,29.0,6.0,0.0,0.0,0.0,0.0,33.0,0.0,1.2,0.6,0.0,2.0
0.0,0.0,0.0,0.8,0.0,34.2,7.4,0.0,0.0,0.0,0.0,34.0,0.0,1.2,0.6,0.0,1.0
0.0,0.0,0.0,0.8,0.0,51.4,11.2,0.0,0.0,0.0,0.0,36.0,0.0,1.4,0.4,0.0,9.0
0.0,0.4,0.0,1.2,0.2,63.0,12.0,0.0,0.0,0.0,0.2,23.2,0.0,2.4,0.4,0.0,0.0
0.0,0.4,0.0,1.0,0.2,43.0,9.6,0.0,0.0,0.0,0.2,4.0,0.0,1.8,0.6,0.0,3.0
0.0,0.0,0.2,0.6,0.2,53.4,10.0,0.0,0.0,0.0,0.0,6.0,0.0,2.4,0.6,0.0,3.0
0.0,0.0,0.4,0.6,0.2,71.4,9.4,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.6,0.0,5.0
0.2,0.0,0.4,1.0,0.2,89.4,8.4,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.4,0.0,15.0
0.2,0.6,0.4,0.8,0.6,89.4,8.8,0.0,0.0,0.0,0.0,9.0,0.0,6.6,0.6,0.0,3.0
0.2,0.6,0.6,0.6,0.4,89.6,7.0,0.0,0.0,0.0,0.0,11.0,0.0,5.8,0.6,0.0,2.0
0.2,0.6,0.4,0.8,0.4,89.6,8.0,0.0,0.0,0.0,0.0,12.0,0.0,5.6,0.4,0.0,10.0
0.0,1.2,0.4,0.6,0.6,89.6,8.2,0.0,0.0,0.0,0.0,13.0,0.0,6.6,0.6,0.0,7.0
0.0,0.6,0.4,0.8,0.4,89.6,11.2,0.0,0.0,0.0,0.0,14.0,0.0,5.0,0.6,0.0,2.0
0.2,0.6,0.0,2.6,0.4,86.8,15.0,0.0,0.0,0.0,0.0,16.0,0.0,5.2,0.6,0.0,5.0
0.2,0.6,0.0,2.4,0.6,73.4,13.4,0.0,0.0,0.0,0.0,17.0,0.0,5.8,0.6,0.2,2.0
0.2,0.0,0.0,2.4,0.4,73.4,11.0,0.0,0.0,0.0,0.0,18.0,0.0,4.2,0.4,0.2,2.0
0.2,0.0,0.2,1.6,0.2,72.6,7.4,0.0,0.0,0.0,0.0,20.0,0.0,3.2,0.6,0.4,2.0
0.0,0.0,0.4,1.2,0.2,68.4,12.2,0.0,0.0,0.0,0.0,23.8,0.0,3.0,0.6,0.2,2.0
0.0,0.0,0.2,1.0,0.0,52.6,13.6,0.0,0.0,0.0,0.0,26.6,0.0,1.8,0.6,0.0,8.0
0.0,0.2,0.6,0.2,0.4,68.8,11.4,0.0,0.0,0.0,0.0,30.0,0.0,4.4,0.4,0.2,3.0
0.0,0.2,0.6,0.2,0.4,72.4,10.6,0.0,0.0,0.0,0.0,31.0,0.0,4.4,0.6,0.2,1.0
0.0,0.2,0.6,0.6,0.4,82.8,10.0,0.0,0.0,0.0,0.0,32.0,0.0,4.4,0.4,0.4,6.0
0.0,0.0,0.6,0.4,0.4,78.0,9.8,0.0,0.0,0.0,0.0,33.0,0.0,4.0,0.6,0.4,3.0
0.0,0.0,0.6,0.4,0.2,78.0,10.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0,0.4,0.4,4.0
0.2,0.0,0.4,0.4,0.2,69.8,7.0,0.0,0.0,0.0,0.0,35.0,0.0,3.4,0.6,0.2,0.0
0.2,0.0,0.4,0.0,0.2,50.0,12.0,0.0,0.0,0.0,0.0,29.6,0.0,3.2,0.6,0.0,2.0
0.2,0.0,0.4,0.2,0.0,55.4,9.6,0.0,0.0,0.0,0.0,23.2,0.0,2.4,0.4,0.0,15.0
0.2,0.6,0.2,0.6,0.4,55.4,12.2,0.0,0.0,0.0,0.0,16.8,0.0,4.8,0.6,0.0,4.0
0.2,0.6,0.2,1.2,0.4,61.8,12.0,0.0,0.0,0.0,0.0,10.4,0.0,4.8,0.4,0.2,2.0
0.2,0.6,0.2,1.6,0.4,79.8,11.6,0.0,0.0,0.0,0.0,4.0,0.0,5.2,0.6,0.2,2.0
0.2,0.6,0.0,2.2,0.4,85.4,10.2,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.6,0.2,2.0
0.2,0.6,0.0,2.2,0.4,88.0,10.8,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.6,0.2,6.0
0.4,0.0,0.2,1.8,0.0,88.0,10.6,0.0,0.0,0.0,0.0,7.0,0.0,3.2,0.6,0.2,5.0
0.4,0.0,0.2,1.8,0.0,90.0,10.8,0.0,0.0,0.0,0.0,8.0,0.0,3.4,0.6,0.0,2.0
0.4,0.0,0.2,1.6,0.0,90.0,11.2,0.0,0.0,0.0,0.0,9.0,0.0,3.4,0.6,0.0,10.0
0.4,0.6,0.2,1.2,0.2,89.6,12.2,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.4,0.0,2.0
0.4,0.6,0.2,1.4,0.2,89.6,14.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,0.6,0.0,8.0
0.2,0.8,0.0,1.8,0.4,89.6,12.0,0.0,0.0,0.0,0.0,12.0,0.0,5.4,0.4,0.0,6.0
0.0,0.8,0.0,2.2,0.6,89.6,13.2,0.0,0.0,0.0,0.0,13.0,0.0,5.6,0.4,0.2,6.0
0.0,0.0,0.4,1.4,0.4,85.0,6.8,0.0,0.0,0.0,0.0,17.0,0.0,3.8,0.6,0.6,6.0
0.2,0.2,0.4,0.6,0.2,85.0,7.4,0.0,0.0,0.0,0.0,18.0,0.0,3.8,0.6,0.4,7.0
0.2,0.2,0.4,0.8,0.2,89.0,8.4,0.0,0.0,0.0,0.0,19.0,0.0,4.0,0.4,0.2,10.0
0.2,0.6,0.0,1.2,0.4,54.0,11.6,0.0,0.0,0.0,0.0,25.0,0.0,4.2,0.4,0.2,2.0
0.2,0.0,0.4,1.8,0.0,79.8,8.0,0.0,0.2,0.0,0.0,4.0,0.0,2.4,0.6,0.0,2.0
0.2,0.0,0.4,1.8,0.0,79.8,10.4,0.0,0.2,0.0,0.0,5.0,0.0,2.2,0.6,0.2,1.0
0.2,0.0,0.4,1.2,0.0,66.6,7.2,0.0,0.0,0.0,0.0,7.0,0.0,2.4,0.6,0.2,1.0
0.2,0.0,0.2,1.0,0.0,73.0,11.6,0.0,0.0,0.0,0.0,9.0,0.0,2.2,0.6,0.4,8.0
0.2,0.2,0.0,1.4,0.2,73.0,12.6,0.0,0.0,0.0,0.0,10.0,0.0,3.4,0.4,0.2,9.0
0.2,0.6,0.0,1.4,0.4,81.6,14.2,0.0,0.0,0.0,0.0,11.0,0.0,5.0,0.6,0.2,2.0
0.2,0.6,0.0,1.4,0.4,78.0,16.2,0.0,0.0,0.0,0.0,12.0,0.0,5.0,0.4,0.2,4.0
0.4,0.6,0.0,1.6,0.4,81.8,14.8,0.0,0.0,0.0,0.0,13.0,0.0,5.6,0.6,0.2,2.0
0.2,0.0,0.0,1.4,0.0,71.6,9.4,0.0,0.0,0.0,0.0,16.0,0.0,2.2,0.4,0.2,3.0
0.2,0.0,0.2,1.2,0.0,71.0,10.4,0.0,0.0,0.0,0.0,17.0,0.0,2.4,0.6,0.2,3.0
0.0,0.0,0.4,0.8,0.0,67.0,10.8,0.0,0.0,0.0,0.0,18.0,0.0,2.2,0.4,0.0,0.0
0.0,0.0,0.4,0.6,0.0,49.0,11.2,0.0,0.0,0.0,0.0,19.0,0.0,1.8,0.6,0.0,0.0
0.0,0.0,0.4,0.2,0.0,45.8,10.4,0.0,0.0,0.0,0.0,21.0,0.0,1.6,0.4,0.0,2.0
0.0,0.0,0.0,1.2,0.0,54.0,9.4,0.0,0.0,0.0,0.0,23.0,0.0,1.2,0.4,0.0,2.0
0.0,0.8,0.0,1.8,0.4,85.4,12.6,0.0,0.0,0.0,0.0,26.2,0.0,4.8,0.6,0.0,3.0
0.0,0.8,0.2,1.2,0.4,85.4,13.2,0.0,0.0,0.0,0.0,27.4,0.0,5.0,0.6,0.0,3.0
0.0,0.8,0.4,0.8,0.4,85.4,13.0,0.0,0.0,0.0,0.0,28.6,0.0,5.2,0.8,0.0,1.0
0.0,0.8,0.4,0.6,0.4,75.6,12.4,0.0,0.0,0.0,0.0,29.8,0.0,5.0,0.6,0.0,5.0
0.2,0.2,0.4,0.8,0.2,74.0,12.0,0.0,0.0,0.0,0.0,31.0,0.0,4.0,0.4,0.0,2.0
0.2,0.0,0.4,0.6,0.0,74.8,8.2,0.0,0.0,0.0,0.0,32.0,0.0,2.8,0.4,0.0,3.0
0.2,0.0,0.4,0.6,0.0,72.8,9.2,0.0,0.0,0.0,0.0,33.0,0.0,2.8,0.2,0.0,9.0
0.2,0.2,0.4,0.6,0.2,70.2,9.8,0.0,0.0,0.0,0.0,34.0,0.0,4.0,0.2,0.0,0.0
0.0,0.2,0.4,1.8,0.2,85.4,13.0,0.0,0.2,0.0,0.0,35.8,0.0,3.2,0.4,0.0,1.0
0.4,0.6,0.4,1.8,0.2,87.4,10.0,0.0,0.2,0.0,0.0,30.0,0.0,4.6,0.8,2.2,2.0
0.4,0.4,0.2,2.2,0.0,90.0,8.8,0.0,0.2,0.0,0.0,23.4,0.0,3.2,0.6,2.2,2.0
0.4,0.4,0.2,2.2,0.0,90.0,7.8,0.0,0.0,0.0,0.0,16.8,0.0,3.6,0.8,2.2,2.0
0.4,0.4,0.2,1.2,0.0,90.0,6.0,0.0,0.0,0.0,0.0,10.4,0.0,3.6,0.6,2.2,2.0
0.0,0.0,0.0,1.4,0.0,69.0,7.4,0.0,0.0,0.0,0.0,5.0,0.0,1.8,0.4,0.0,8.0
0.6,0.6,0.2,0.8,0.2,65.0,10.8,0.0,0.0,0.0,0.0,8.0,0.0,5.4,0.6,0.0,7.0
0.6,0.6,0.2,0.8,0.4,71.0,11.8,0.0,0.0,0.0,0.0,9.0,0.0,6.4,0.4,0.0,2.0
0.6,0.6,0.2,1.2,0.4,84.4,13.6,0.0,0.0,0.0,0.0,10.0,0.0,6.6,0.6,0.0,2.0
0.2,0.2,0.4,1.0,0.4,78.2,14.0,0.0,0.0,0.0,0.0,12.0,0.0,5.2,0.6,0.0,6.0
0.2,0.2,0.4,1.0,0.4,81.4,13.4,0.0,0.0,0.0,0.0,13.0,0.0,5.2,0.6,0.0,9.0
0.4,0.8,0.2,1.6,0.4,85.8,9.8,0.0,0.0,0.0,0.0,17.0,0.0,6.0,0.6,0.2,8.0
0.2,1.0,0.0,2.0,0.6,85.8,12.6,0.0,0.0,0.0,0.0,18.0,0.0,6.4,0.4,0.2,5.0
0.4,0.6,0.0,1.8,0.4,82.6,12.0,0.0,0.0,0.0,0.0,19.0,0.0,5.6,0.4,0.2,14.0
0.6,1.0,0.4,1.0,0.4,83.6,10.6,0.0,0.0,0.0,0.0,21.0,0.0,7.0,0.4,0.2,8.0
0.4,0.8,0.6,0.6,0.6,83.6,11.8,0.0,0.0,0.0,0.0,22.0,0.0,7.6,0.4,0.0,0.0
0.0,0.0,0.4,0.4,0.2,41.6,11.4,0.0,0.0,0.0,0.0,25.0,0.0,2.4,0.4,0.0,2.0
0.0,0.0,0.2,0.6,0.2,41.6,13.4,0.0,0.0,0.0,0.0,26.0,0.0,2.2,0.6,0.0,10.0
0.0,0.6,0.0,0.8,0.2,41.6,10.2,0.0,0.0,0.0,0.0,27.0,0.0,2.6,0.6,0.0,11.0
0.2,0.8,0.0,1.0,0.4,59.0,12.6,0.0,0.0,0.0,0.0,28.0,0.0,4.8,0.6,0.0,3.0
0.2,0.8,0.2,1.0,0.4,75.8,10.0,0.0,0.0,0.0,0.0,29.2,0.0,5.4,0.4,0.0,2.0
0.2,0.8,0.2,1.2,0.4,88.2,8.2,0.0,0.0,0.0,0.0,31.6,0.0,5.6,0.4,0.0,3.0
0.2,0.2,0.4,1.0,0.2,88.2,10.6,0.0,0.0,0.0,0.0,32.6,0.0,4.2,0.4,0.0,2.0
0.0,0.0,0.2,2.2,0.0,90.0,11.4,0.0,0.0,0.0,0.0,34.8,0.0,2.2,0.6,0.0,7.0
0.4,0.2,0.0,1.6,0.4,60.2,13.6,0.0,0.0,0.0,0.0,23.4,0.0,4.8,0.6,0.2,2.0
0.4,0.2,0.0,1.4,0.4,57.2,12.6,0.0,0.0,0.0,0.0,16.8,0.0,4.8,0.6,0.2,1.0
0.4,0.0,0.0,1.2,0.2,42.4,14.2,0.0,0.0,0.0,0.0,10.4,0.0,3.6,0.6,0.0,12.0
0.0,0.2,0.0,0.2,0.4,30.2,11.8,0.0,0.0,0.0,0.0,4.0,0.0,3.4,0.6,0.0,1.0
0.0,0.2,0.0,0.2,0.4,28.8,10.4,0.0,0.0,0.0,0.0,5.0,0.0,3.4,0.6,0.0,1.0
0.0,0.2,0.2,0.2,0.4,45.8,8.8,0.0,0.2,0.0,0.0,6.0,0.0,3.4,0.6,0.0,10.0
0.0,0.6,0.4,0.0,0.6,48.8,6.6,0.0,0.2,0.0,0.0,7.0,0.0,5.0,0.6,0.0,11.0
0.0,1.2,0.6,0.0,0.8,63.6,8.2,0.0,0.2,0.0,0.0,8.0,0.0,7.0,0.4,0.0,0.0
0.0,1.0,0.6,0.0,0.4,57.8,10.4,0.0,0.2,0.0,0.0,9.0,0.0,4.6,0.6,0.0,5.0
0.2,1.0,0.6,0.2,0.4,66.2,12.6,0.0,0.2,0.0,0.0,10.0,0.0,5.4,0.6,0.0,1.0
0.2,1.0,0.4,0.2,0.4,51.4,14.0,0.0,0.0,0.0,0.0,11.0,0.0,5.4,0.6,0.0,1.0
0.4,0.6,0.0,0.4,0.2,34.0,13.8,0.0,0.0,0.0,0.0,13.0,0.0,4.0,0.6,0.0,2.0
0.2,0.6,0.0,0.8,0.2,53.2,10.6,0.0,0.0,0.0,0.0,15.0,0.0,3.8,0.4,0.0,1.0
0.2,0.6,0.0,0.8,0.2,54.2,8.2,0.0,0.0,0.0,0.0,16.0,0.0,3.8,0.6,0.0,1.0
0.0,0.0,0.0,0.4,0.0,37.0,10.8,0.0,0.0,0.0,0.0,19.0,0.0,1.2,0.6,0.0,0.0
0.0,0.0,0.0,0.2,0.0,22.2,13.2,0.0,0.0,0.0,0.0,20.0,0.0,0.8,0.6,0.0,0.0
0.0,0.0,0.0,0.2,0.0,18.0,13.8,0.0,0.0,0.0,0.0,21.0,0.0,0.6,0.4,0.0,0.0
0.0,0.0,0.0,0.2,0.0,16.6,14.6,0.0,0.0,0.0,0.0,22.0,0.0,0.4,0.4,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.4,10.8,0.0,0.0,0.0,0.0,23.8,0.0,0.2,0.4,0.0,1.0
0.0,0.0,0.0,0.0,0.0,15.6,9.8,0.0,0.0,0.0,0.0,25.6,0.0,0.6,0.6,0.0,6.0
0.0,0.0,0.0,0.0,0.2,24.6,7.2,0.0,0.0,0.0,0.0,26.6,0.0,1.8,0.6,0.0,7.0
0.2,0.4,0.0,0.2,0.2,42.0,10.6,0.0,0.0,0.0,0.0,27.6,0.0,3.0,0.6,0.0,1.0
0.2,0.4,0.0,0.2,0.2,42.4,10.8,0.0,0.0,0.0,0.0,29.0,0.0,3.2,0.6,0.0,3.0
0.2,0.4,0.2,0.2,0.2,56.0,10.6,0.0,0.0,0.0,0.0,30.2,0.0,3.6,0.6,0.0,0.0
0.2,0.4,0.2,0.2,0.2,45.2,8.2,0.0,0.0,0.0,0.0,31.4,0.0,3.4,0.4,0.0,0.0
0.2,0.4,0.2,0.2,0.0,36.2,11.2,0.0,0.0,0.0,0.0,32.6,0.0,2.2,0.6,0.0,0.0
0.0,0.0,0.2,0.0,0.0,18.4,10.4,0.0,0.0,0.0,0.0,33.6,0.0,0.8,0.4,0.0,0.0
0.0,0.0,0.2,0.0,0.0,18.0,9.4,0.0,0.0,0.0,0.0,34.4,0.0,0.6,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,35.4,0.0,0.0,0.4,0.0,13.0
0.2,0.6,0.0,0.2,0.2,20.0,9.8,0.0,0.0,0.0,0.0,29.6,0.0,2.8,0.4,0.6,1.0
0.2,0.6,0.0,0.2,0.2,22.2,7.6,0.0,0.0,0.0,0.0,23.2,0.0,3.0,0.4,0.6,3.0
0.2,0.6,0.2,0.2,0.2,40.2,7.6,0.0,0.0,0.0,0.0,16.8,0.0,3.6,0.6,0.6,1.0
0.4,0.2,0.4,0.0,0.2,43.6,11.2,0.0,0.0,0.0,0.0,4.0,0.0,4.2,0.6,0.0,10.0
0.4,0.8,0.4,0.2,0.4,59.6,9.4,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.4,0.0,1.0
0.4,0.8,0.2,0.2,0.4,47.8,11.0,0.0,0.0,0.0,0.0,8.0,0.0,5.2,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,11.8,11.0,0.0,0.0,0.0,0.0,10.0,0.0,0.2,0.6,0.0,10.0
0.0,0.6,0.0,0.4,0.2,31.6,9.4,0.0,0.0,0.0,0.0,12.0,0.0,2.4,0.6,0.0,6.0
0.2,0.6,0.0,0.6,0.4,40.2,9.2,0.0,0.0,0.0,0.0,14.0,0.0,4.4,0.4,0.0,1.0
0.2,0.6,0.0,0.6,0.4,44.2,7.4,0.0,0.0,0.0,0.0,15.0,0.0,4.6,0.4,0.0,8.0
0.2,0.2,0.0,0.6,0.4,44.2,8.0,0.0,0.0,0.0,0.0,16.0,0.0,4.2,0.4,0.0,1.0
0.2,0.2,0.0,0.4,0.4,39.6,9.4,0.0,0.0,0.0,0.0,17.0,0.0,4.0,0.4,0.0,6.0
0.6,0.6,0.2,0.6,0.6,81.0,10.8,0.0,0.0,0.0,0.0,20.0,0.0,7.4,0.6,0.0,1.0
0.6,0.4,0.2,0.6,0.4,66.4,10.4,0.0,0.0,0.0,0.0,21.0,0.0,6.0,0.6,0.0,3.0
0.6,0.4,0.4,0.6,0.4,75.4,9.4,0.0,0.0,0.0,0.0,22.0,0.0,6.4,0.6,0.0,2.0
0.2,0.4,0.4,0.6,0.0,53.6,13.4,0.0,0.0,0.0,0.0,25.0,0.0,2.8,0.4,0.0,1.0
0.4,0.8,0.0,0.6,0.2,54.2,10.8,0.0,0.0,0.0,0.0,26.0,0.0,4.6,0.2,0.0,1.0
0.4,0.8,0.0,0.6,0.2,50.4,10.2,0.0,0.0,0.0,0.0,27.0,0.0,4.6,0.2,0.0,1.0
0.0,0.0,0.2,0.2,0.0,35.2,13.4,0.0,0.0,0.0,0.0,30.0,0.0,1.4,0.4,0.0,2.0
0.0,0.0,0.2,0.8,0.0,49.6,12.8,0.0,0.0,0.0,0.0,31.0,0.0,1.6,0.4,0.0,2.0
0.0,0.0,0.2,1.2,0.0,64.2,12.0,0.0,0.0,0.0,0.0,32.0,0.0,1.8,0.6,0.0,0.0
0.0,0.0,0.2,1.0,0.0,60.8,9.6,0.0,0.0,0.0,0.0,33.0,0.0,1.6,0.4,0.0,4.0
0.2,0.0,0.2,1.0,0.0,55.6,10.6,0.0,0.0,0.0,0.0,34.0,0.0,2.2,0.4,0.0,0.0
0.2,0.0,0.0,0.8,0.0,40.0,11.4,0.0,0.0,0.0,0.0,36.0,0.0,1.6,0.6,0.2,2.0
0.4,0.8,0.2,0.8,0.0,82.6,14.4,0.0,0.0,0.0,0.0,10.4,0.0,4.0,0.6,0.2,3.0
0.4,0.8,0.4,0.6,0.0,87.4,12.0,0.0,0.0,0.0,0.0,4.0,0.0,4.2,0.6,0.2,3.0
0.2,0.2,0.6,0.4,0.0,90.0,10.2,0.0,0.0,0.0,0.0,6.0,0.0,3.2,0.6,0.2,2.0
0.0,0.0,0.6,0.8,0.0,90.0,11.8,0.0,0.0,0.0,0.0,8.0,0.0,2.6,0.6,0.0,3.0
0.2,0.0,0.6,0.8,0.0,90.0,14.8,0.0,0.0,0.0,0.0,10.0,0.0,3.2,0.6,0.0,1.0
0.2,0.0,0.6,0.8,0.0,90.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.6,0.2,13.0
0.4,0.6,0.4,0.6,0.2,78.0,8.4,0.0,0.0,0.0,0.0,13.0,0.0,4.8,0.4,0.2,0.0
0.4,0.6,0.2,0.6,0.2,60.0,9.2,0.0,0.0,0.0,0.0,14.0,0.0,4.2,0.6,0.2,0.0
0.2,0.6,0.0,0.6,0.2,42.0,9.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,0.6,0.2,0.0
0.0,0.0,0.0,0.2,0.0,6.0,12.4,0.0,0.0,0.0,0.0,17.0,0.0,0.2,0.6,0.0,0.0
